age,job,marital,education,default,housing,loan,contact,trimestre,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
32,others,0,4,0,1,0,1,2,3,22,7,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
31,others,1,2,0,0,0,1,2,3,10,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
30,others,1,2,1,0,0,0,2,3,454,18,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
33,others,0,4,0,0,0,1,2,3,89,4,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
34,others,0,3,0,1,0,1,2,3,11,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
59,retired,0,1,0,0,0,0,2,3,37,27,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
44,others,1,0,1,0,1,1,2,3,48,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
53,admin.,0,2,1,0,0,1,2,3,10,8,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
39,admin.,0,4,1,0,0,1,2,3,67,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
33,others,1,4,0,0,0,1,2,3,58,5,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
30,others,0,2,0,1,0,1,2,3,272,2,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,others,1,3,0,1,1,1,2,3,164,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
48,admin.,1,4,0,1,1,0,2,3,55,6,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
26,others,0,1,1,1,0,1,2,3,530,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
25,admin.,1,1,0,1,0,1,2,3,17,18,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
31,others,1,2,0,0,0,1,2,3,16,35,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
25,admin.,1,1,0,1,0,1,2,3,14,28,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
47,others,0,3,0,1,0,1,2,3,153,18,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
34,others,0,0,0,1,1,1,2,3,8,8,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
38,admin.,0,1,0,1,0,1,2,3,69,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
25,admin.,1,1,0,1,1,1,2,3,8,21,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
37,others,0,3,0,0,0,0,2,3,43,32,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,admin.,1,4,0,1,0,1,2,3,106,27,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
55,others,0,4,1,0,0,1,2,3,255,2,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
34,others,0,0,0,1,0,0,2,3,251,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
47,others,0,3,0,1,0,1,2,3,30,33,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
33,others,0,1,0,1,0,1,2,3,21,14,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
55,retired,0,1,1,1,0,1,2,3,55,8,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
55,retired,0,1,1,0,0,0,2,3,16,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
30,admin.,1,3,0,1,1,1,2,3,9,18,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,others,1,3,0,0,0,0,2,3,237,7,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
47,others,0,3,0,1,1,1,2,3,58,4,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
25,admin.,1,1,0,1,0,1,2,3,115,4,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,others,1,0,1,0,0,1,2,3,189,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
42,admin.,0,4,0,0,1,1,2,3,56,25,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
38,others,1,1,0,0,0,0,2,3,114,4,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
38,admin.,0,1,0,0,0,1,2,3,213,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
30,others,1,2,0,1,0,1,2,3,70,6,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
52,admin.,0,4,0,0,0,1,2,3,368,7,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,admin.,1,4,0,1,0,1,2,3,10,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
38,admin.,0,1,0,1,0,1,2,3,135,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,admin.,1,4,0,0,0,1,2,3,48,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
38,admin.,0,1,0,0,0,1,2,3,35,25,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
27,admin.,1,2,0,1,0,0,2,3,14,23,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
43,admin.,0,3,1,1,0,1,2,3,68,2,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
59,retired,0,1,0,0,1,0,2,3,22,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
41,others,0,1,0,0,0,0,2,3,5,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
49,others,0,0,1,1,0,1,2,3,160,14,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
40,others,0,1,0,0,0,0,2,3,21,35,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
41,others,0,1,0,1,0,1,2,3,5,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
39,admin.,0,4,1,1,0,1,2,3,33,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
49,admin.,1,2,0,0,0,0,2,3,6,2,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
55,retired,0,1,1,0,0,1,2,3,149,5,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
34,others,0,0,0,0,0,1,2,3,40,7,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
34,others,0,0,0,1,0,1,2,3,46,21,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
39,admin.,1,2,0,0,0,1,2,3,9,6,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
25,admin.,1,1,0,0,0,1,2,3,39,8,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
32,others,0,4,0,1,0,1,2,3,280,6,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
41,others,0,1,1,1,0,0,2,3,350,10,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
54,admin.,0,4,1,1,0,1,2,3,65,43,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
37,others,0,3,0,0,0,1,2,3,37,8,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
48,others,0,3,0,1,0,1,2,3,49,16,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
34,others,0,0,0,1,1,1,2,3,470,4,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
38,admin.,0,1,0,0,0,1,2,3,262,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
43,others,0,1,0,0,1,1,2,3,124,8,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
42,others,0,3,0,1,0,1,2,3,576,7,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
56,others,0,1,1,1,0,1,2,3,10,5,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
58,others,0,1,1,1,0,1,2,3,306,7,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
39,admin.,0,4,1,1,0,1,2,3,101,9,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
39,others,0,0,0,1,0,1,2,3,108,4,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,admin.,1,4,0,0,0,1,2,3,67,6,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,admin.,1,4,0,1,0,0,2,3,16,8,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
39,admin.,0,4,1,0,0,0,2,3,94,12,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
49,admin.,1,2,0,1,0,1,2,3,24,13,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
38,admin.,0,1,0,0,0,1,2,3,18,6,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
54,admin.,0,4,1,1,0,1,2,3,77,5,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
43,admin.,0,3,1,1,0,1,2,3,747,4,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
24,others,1,4,0,0,0,1,2,3,299,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
31,others,1,2,0,1,0,0,2,3,42,5,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
46,others,0,1,0,1,0,1,2,3,40,9,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
27,admin.,1,2,0,0,0,1,2,3,10,20,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
31,others,1,2,0,0,1,1,2,3,9,17,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
45,others,0,1,0,0,1,1,2,3,92,4,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
30,others,1,2,0,1,0,1,2,3,92,10,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
59,others,0,2,1,0,0,0,2,3,130,8,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,admin.,1,4,0,0,0,1,2,3,18,40,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
25,admin.,1,1,0,1,0,1,2,3,83,4,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
49,others,0,1,1,0,1,1,2,3,8,16,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
28,others,1,3,0,0,0,1,2,3,28,5,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
25,admin.,1,1,0,1,1,1,2,3,14,30,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
25,admin.,1,1,0,1,0,1,2,3,8,27,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
32,others,0,4,0,1,0,0,2,3,443,4,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
38,admin.,0,1,0,1,0,0,2,3,214,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
33,others,0,4,0,1,0,1,2,3,258,7,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
54,others,0,1,0,1,0,1,2,3,86,4,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
30,others,1,2,0,1,0,1,2,3,248,5,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,admin.,1,4,0,1,0,1,2,3,536,7,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,admin.,1,4,0,1,0,1,2,3,148,6,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,admin.,0,2,0,0,1,1,2,3,18,12,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
34,others,1,4,0,0,0,1,2,3,90,13,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,admin.,1,4,0,0,0,1,2,3,78,16,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
25,admin.,0,4,0,1,0,1,2,3,60,5,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
32,others,0,4,0,1,1,0,2,3,50,6,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,admin.,1,4,0,0,0,0,2,3,9,13,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
31,others,1,2,0,0,0,1,2,3,61,4,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
48,others,0,3,1,1,0,1,2,3,5,2,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
27,admin.,1,2,0,1,0,1,2,3,5,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,admin.,1,4,0,1,1,1,2,3,12,7,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
42,admin.,0,4,0,0,0,1,2,3,1142,5,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,1
29,others,1,4,0,1,1,1,2,3,22,8,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,others,0,2,0,1,1,0,2,3,576,17,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
25,others,0,1,1,1,0,1,2,3,28,12,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
28,others,0,1,1,1,0,1,2,3,6,8,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
39,others,1,1,1,1,0,1,2,3,6,12,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
34,others,0,0,0,1,0,1,2,3,420,6,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
39,others,0,3,0,1,0,1,2,3,55,15,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
33,others,0,4,0,1,0,1,2,3,76,4,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
34,others,0,0,0,1,0,0,2,3,15,25,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,others,0,2,0,1,1,1,2,3,1721,4,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,1
38,admin.,0,1,0,1,0,0,2,3,39,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
25,student,1,2,0,0,0,1,2,3,85,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
55,retired,0,2,0,1,0,1,2,3,32,24,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
58,others,0,1,1,1,1,0,2,3,31,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
53,others,0,3,0,1,0,1,2,3,9,31,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
33,others,0,4,0,1,0,1,2,3,52,7,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
45,others,0,1,1,0,0,1,2,3,31,22,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
31,others,1,2,0,1,0,1,2,3,45,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
47,others,0,0,0,1,0,1,2,3,43,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
39,others,0,3,0,0,0,1,2,3,84,6,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
38,admin.,0,1,0,1,0,1,2,3,17,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
56,others,0,1,1,1,0,1,2,3,28,21,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
31,others,1,2,0,1,0,1,2,3,34,5,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
31,others,1,2,0,1,0,1,2,3,48,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
37,admin.,0,2,0,1,0,0,2,3,29,14,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
34,others,0,0,0,1,0,1,2,3,27,13,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
29,others,0,4,0,0,0,1,2,3,652,7,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
51,retired,0,4,1,0,0,1,2,3,110,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
35,admin.,0,4,0,0,0,1,2,3,19,10,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
34,others,0,0,0,0,0,0,2,3,41,5,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
48,others,0,3,1,0,1,1,2,3,6,10,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
48,others,0,3,0,1,0,1,2,3,12,5,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
33,admin.,1,3,0,1,0,1,2,3,143,4,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,others,0,2,0,1,0,1,2,3,14,6,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
54,others,0,4,1,1,0,0,2,3,11,5,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
46,others,0,1,0,0,0,1,2,3,153,4,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
36,admin.,1,4,0,0,1,1,2,3,35,11,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
50,others,0,3,0,0,0,1,2,3,73,7,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
27,admin.,1,2,0,0,0,0,2,3,135,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
54,others,0,1,0,0,1,1,2,3,50,9,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
59,others,0,1,0,0,1,1,2,3,7,21,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
43,admin.,0,3,1,0,0,1,2,3,127,3,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
28,others,0,1,1,0,1,1,2,3,29,8,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
39,others,1,1,1,0,0,0,2,3,9,21,3,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0
48,others,0,1,1,0,1,1,2,0,148,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
45,others,0,2,0,0,1,1,2,0,78,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
34,others,1,4,0,1,0,1,2,0,156,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
34,others,1,4,0,0,0,1,2,0,160,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
41,others,0,4,0,0,1,1,2,0,531,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
38,others,1,2,0,1,0,1,2,0,104,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
43,admin.,0,4,0,0,0,1,2,0,116,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
43,admin.,0,4,0,1,1,1,2,0,149,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
45,others,0,2,0,1,0,1,2,0,272,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
44,admin.,1,4,0,0,0,1,2,0,208,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
50,others,0,1,1,0,0,1,2,0,222,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
50,others,0,1,1,1,0,1,2,0,311,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
31,admin.,1,4,0,1,0,1,2,0,163,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
41,others,0,4,0,1,0,1,2,0,89,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
41,others,0,4,0,1,0,1,2,0,53,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
41,others,0,4,0,1,0,1,2,0,71,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
41,others,0,4,0,1,0,1,2,0,227,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
57,others,0,0,1,1,0,1,2,0,81,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
46,admin.,0,4,0,1,0,1,2,0,96,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
58,others,0,1,0,1,0,1,2,0,436,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
33,admin.,1,4,0,0,0,1,2,0,157,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
58,others,0,1,0,0,0,1,2,0,498,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
36,admin.,0,4,0,0,0,1,2,0,147,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
58,others,0,1,0,1,0,1,2,0,846,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,1
48,others,0,4,0,0,0,1,2,0,164,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
49,others,0,2,0,0,0,1,2,0,117,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
30,admin.,0,4,0,0,0,1,2,0,160,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
30,admin.,0,4,0,0,0,1,2,0,243,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
48,others,0,1,0,0,1,1,2,0,221,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
53,others,0,4,0,1,0,1,2,0,629,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
56,admin.,0,1,0,1,0,1,2,0,240,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
53,others,0,1,1,0,0,1,2,0,79,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
53,others,0,1,1,1,0,1,2,0,148,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
53,others,0,1,1,1,0,1,2,0,144,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
37,student,0,3,0,0,0,1,2,0,70,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
56,others,0,1,0,0,1,1,2,0,68,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
47,others,0,2,0,0,0,1,2,0,157,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
51,others,0,3,0,0,0,1,2,0,72,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
55,others,0,1,0,1,0,0,2,0,94,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
55,others,0,1,0,1,0,1,2,0,149,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
42,others,0,3,0,1,0,1,2,0,151,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
58,retired,0,3,0,1,0,1,2,0,302,2,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
42,others,0,3,0,1,0,1,2,0,408,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
56,retired,0,4,0,1,0,1,2,0,270,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
46,others,0,4,1,0,0,1,2,0,139,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
49,others,0,3,1,1,1,1,2,0,148,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
33,admin.,0,4,0,1,0,1,2,0,73,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
53,others,0,1,1,1,0,1,2,0,136,2,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
46,others,0,2,0,1,0,1,2,0,121,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
46,others,0,2,0,1,0,0,2,0,130,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
35,admin.,1,4,0,0,0,1,2,0,167,2,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
60,retired,0,4,1,0,0,1,2,0,144,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
60,retired,0,4,1,1,0,1,2,0,174,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
30,admin.,1,4,0,1,0,1,2,0,39,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
35,others,0,4,0,1,1,1,2,0,142,2,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
57,admin.,0,2,1,1,0,1,2,0,86,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
39,others,0,1,0,1,0,1,2,0,417,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
47,others,0,4,0,1,1,1,2,0,216,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
33,admin.,0,4,0,0,1,1,2,0,119,2,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
35,others,0,4,1,1,0,1,2,0,372,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
38,others,0,3,0,0,0,1,2,0,606,3,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
32,admin.,1,4,0,0,0,1,2,0,200,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
49,others,0,3,0,0,0,1,2,0,96,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
31,admin.,0,4,0,1,0,1,2,0,244,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
30,others,1,2,0,0,0,1,2,0,134,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
31,others,0,3,1,0,0,1,2,0,107,2,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
39,others,1,3,1,0,0,1,2,0,198,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
48,others,0,1,0,0,0,1,2,0,307,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
44,others,0,3,0,0,1,1,2,0,93,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
44,others,0,3,0,0,0,1,2,0,90,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
34,others,1,3,0,1,1,0,2,0,64,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
34,others,1,3,0,1,0,1,2,0,138,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
60,retired,0,1,0,0,0,1,2,0,79,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
36,admin.,0,3,0,0,0,1,2,0,58,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
41,others,0,0,0,1,0,1,2,0,230,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
33,others,0,3,0,0,1,1,2,0,68,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
57,retired,0,1,0,1,0,0,2,0,96,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
33,others,0,3,0,1,0,1,2,0,413,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
33,others,0,3,0,1,1,1,2,0,679,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
45,others,0,1,1,0,0,1,2,0,160,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
49,others,0,1,1,1,0,1,2,0,315,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
50,admin.,0,2,0,0,0,1,2,0,20,3,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
57,retired,0,1,0,0,0,1,2,0,177,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
46,others,0,1,0,0,0,1,2,0,488,2,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
46,others,1,3,1,0,0,1,2,0,824,2,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
47,others,0,3,0,1,0,1,2,0,506,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
57,admin.,0,2,1,1,0,1,2,0,166,2,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
35,others,1,3,0,0,1,1,2,0,50,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
34,admin.,1,4,0,1,0,1,2,0,432,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
45,others,0,4,1,1,0,1,2,0,372,1,3,0,0,1.4,93.444,-36.1,4.97,5228.1,0
